kelas_id,dosen_id,kuesioner,skor_kues,nilai_akhir
2023257708,1265,"{""21"": 3.8, ""22"": 3.8, ""23"": 3.2, ""24"": 3.8, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 3.6, ""29"": 3.4, ""30"": 3.6, ""35"": 3.8, ""37"": 4}","{""1"": 3.6000000000000000, ""2"": 3.8800000000000000, ""3"": 3.9000000000000000}",2.31866666666666666
2023250970,2736,"{""21"": 3.857142857142857, ""22"": 3.9285714285714284, ""23"": 3.7142857142857144, ""24"": 3.9285714285714284, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 3.857142857142857, ""29"": 3.7857142857142856, ""30"": 3.7857142857142856, ""35"": 3.9285714285714284, ""37"": 3.857142857142857}","{""1"": 3.8333333333333333, ""2"": 3.9571428571428571, ""3"": 3.8928571428571429}",3.4568355555555555
2024200119,1743,"{""21"": 3.6133333333333333, ""22"": 3.7162162162162162, ""23"": 3.3289473684210527, ""24"": 3.506666666666667, ""25"": 3.776315789473684, ""26"": 3.7066666666666666, ""27"": 3.8783783783783785, ""28"": 3.6533333333333333, ""29"": 3.736842105263158, ""30"": 3.6103896103896105, ""35"": 3.8133333333333335, ""37"": 3.8266666666666667}","{""1"": 3.5528323059902007, ""2"": 3.7042721669037459, ""3"": 3.8200000000000000}",3.6556265727027337
2024200074,592,"{""21"": 3.75, ""22"": 3.8125, ""23"": 3.6875, ""24"": 3.8125, ""25"": 3.6875, ""26"": 3.6875, ""27"": 3.75, ""28"": 3.8125, ""29"": 3.8125, ""30"": 3.8125, ""35"": 3.75, ""37"": 3.8125}","{""1"": 3.7500000000000000, ""2"": 3.7500000000000000, ""3"": 3.7812500000000000}",3.8289233333333333
2024200120,1803,"{""21"": 3.8, ""22"": 3.8666666666666667, ""23"": 3.6507936507936507, ""24"": 3.870967741935484, ""25"": 3.8035714285714284, ""26"": 3.824561403508772, ""27"": 3.8596491228070176, ""28"": 3.8548387096774195, ""29"": 3.783333333333333, ""30"": 3.7704918032786887, ""35"": 3.8360655737704916, ""37"": 3.8688524590163933}","{""1"": 3.7724867724867725, ""2"": 3.8427176813000243, ""3"": 3.8524590163934426}",3.6181178545337551
2024200122,1265,"{""21"": 3.8333333333333335, ""22"": 3.7666666666666666, ""23"": 3.3870967741935485, ""24"": 3.721311475409836, ""25"": 3.8666666666666667, ""26"": 3.830508474576271, ""27"": 3.9, ""28"": 3.8, ""29"": 3.737704918032787, ""30"": 3.6557377049180326, ""35"": 3.7333333333333334, ""37"": 3.816666666666667}","{""1"": 3.6623655913978495, ""2"": 3.8236973233305548, ""3"": 3.7750000000000000}",3.5512485724246797
2024200124,1070,"{""21"": 3.7017543859649122, ""22"": 3.789473684210526, ""23"": 3.586206896551724, ""24"": 3.807017543859649, ""25"": 3.642857142857143, ""26"": 3.892857142857143, ""27"": 3.9285714285714284, ""28"": 3.807017543859649, ""29"": 3.736842105263158, ""30"": 3.6842105263157894, ""35"": 3.7017543859649122, ""37"": 3.736842105263158}","{""1"": 3.6924783222423876, ""2"": 3.8156641604010025, ""3"": 3.7192982456140351}",3.7525891633045934
2024200125,533,"{""21"": 3.292307692307692, ""22"": 3.3846153846153846, ""23"": 3.078125, ""24"": 3.353846153846154, ""25"": 2.769230769230769, ""26"": 3.046153846153846, ""27"": 3.596774193548387, ""28"": 3.546875, ""29"": 3.375, ""30"": 3.3076923076923075, ""35"": 3.444444444444444, ""37"": 3.296875}","{""1"": 3.2516826923076923, ""2"": 3.2625759925558313, ""3"": 3.3706597222222222}",3.6244745604723831
2024200074,1228,"{""25"": 3.8125000000000000, ""26"": 3.8125000000000000, ""27"": 3.8125000000000000}","{""1"": 3.7500000000000000, ""2"": 3.8125000000000000, ""3"": 3.7812500000000000}",3.83309
2024200054,683,"{""21"": 3.5517241379310347, ""22"": 3.5172413793103448, ""23"": 3.1967213114754096, ""24"": 3.4482758620689653, ""25"": 3.7413793103448274, ""26"": 3.6379310344827585, ""27"": 3.8620689655172415, ""28"": 3.6206896551724137, ""29"": 3.4827586206896552, ""30"": 3.396551724137931, ""35"": 3.576271186440678, ""37"": 3.5689655172413794}","{""1"": 3.4218956095722630, ""2"": 3.6620689655172414, ""3"": 3.5726183518410287}",3.5165074332239403
2024200128,798,"{""21"": 3.3076923076923075, ""22"": 3.378787878787879, ""23"": 3.15625, ""24"": 3.292307692307692, ""25"": 3.3384615384615386, ""26"": 3.4375, ""27"": 3.75, ""28"": 3.546875, ""29"": 3.409090909090909, ""30"": 3.287878787878788, ""35"": 3.6307692307692307, ""37"": 3.53125}","{""1"": 3.2809100621600622, ""2"": 3.4730288461538462, ""3"": 3.5810096153846154}",3.6836850530950531
2024200054,1133,"{""21"": 3.5517241379310347, ""22"": 3.5172413793103448, ""23"": 3.1967213114754096, ""24"": 3.4482758620689653, ""25"": 3.6, ""26"": 3.4827586206896552, ""27"": 3.7241379310344827, ""28"": 3.6206896551724137, ""29"": 3.4827586206896552, ""30"": 3.396551724137931, ""35"": 3.576271186440678, ""37"": 3.5689655172413794}","{""1"": 3.4218956095722630, ""2"": 3.5751724137931035, ""3"": 3.5726183518410287}",3.5107143297756644
2024200132,905,"{""25"": 3.0192307692307692, ""26"": 2.9807692307692308, ""27"": 3.1153846153846154}","{""1"": 3.2459016393442623, ""2"": 3.0984867591424969, ""3"": 3.4344262295081967}",3.4187559047771285
2024200132,2825,"{""21"": 3.262295081967213, ""22"": 3.3278688524590163, ""23"": 3.1475409836065573, ""24"": 2.8852459016393444, ""25"": 3.4098360655737703, ""26"": 3.3934426229508197, ""27"": 3.557377049180328, ""28"": 3.4918032786885247, ""29"": 3.278688524590164, ""30"": 3.3114754098360657, ""35"": 3.5081967213114753, ""37"": 3.360655737704918}","{""1"": 3.2459016393442623, ""2"": 3.3475409836065574, ""3"": 3.4344262295081967}",3.4353595197413992
2024200133,922,"{""25"": 3.4032258064516129, ""26"": 3.3225806451612903, ""27"": 3.6557377049180328}","{""1"": 3.6296296296296296, ""2"": 3.5398008947982507, ""3"": 3.6535218253968254}",3.6969936860667451
2024200133,3040,"{""21"": 3.6984126984126986, ""22"": 3.7142857142857144, ""23"": 3.4761904761904763, ""24"": 3.5714285714285716, ""25"": 3.7096774193548385, ""26"": 3.693548387096774, ""27"": 3.693548387096774, ""28"": 3.746031746031746, ""29"": 3.6031746031746033, ""30"": 3.555555555555556, ""35"": 3.65625, ""37"": 3.6507936507936507}","{""1"": 3.6296296296296296, ""2"": 3.6828469022017409, ""3"": 3.6535218253968254}",3.7065300865603111
2024202178,403,"{""21"": 3.873417721518987, ""22"": 3.8607594936708862, ""23"": 3.620253164556962, ""24"": 3.8701298701298703, ""25"": 3.909090909090909, ""26"": 3.9078947368421053, ""27"": 3.9078947368421053, ""28"": 3.8076923076923075, ""29"": 3.8181818181818183, ""30"": 3.7974683544303796, ""35"": 3.909090909090909, ""37"": 3.831168831168831}","{""1"": 3.7848101265822785, ""2"": 3.8805405121194595, ""3"": 3.8701298701298702}",3.9409520339221072
2024200135,4637,"{""21"": 3.642857142857143, ""22"": 3.7142857142857144, ""23"": 3.1714285714285713, ""24"": 3.657142857142857, ""25"": 3.8088235294117645, ""26"": 3.6865671641791047, ""27"": 3.8059701492537314, ""28"": 3.739130434782609, ""29"": 3.63768115942029, ""30"": 3.5142857142857142, ""35"": 3.7142857142857144, ""37"": 3.642857142857143}","{""1"": 3.5095238095238095, ""2"": 3.7395268269540133, ""3"": 3.6785714285714286}",3.4773614710032834
2024202188,284,"{""25"": 3.8727272727272727, ""26"": 3.8545454545454545, ""27"": 3.8727272727272727}","{""1"": 3.8983050847457627, ""2"": 3.8729378531073446, ""3"": 3.8898305084745763}",3.9185107787747868
2024202188,1519,"{""21"": 3.915254237288136, ""22"": 3.9322033898305087, ""23"": 3.847457627118644, ""24"": 3.8813559322033897, ""25"": 3.8983050847457625, ""26"": 3.9491525423728815, ""27"": 3.9491525423728815, ""28"": 3.8833333333333333, ""29"": 3.8813559322033897, ""30"": 3.8813559322033897, ""35"": 3.8813559322033897, ""37"": 3.8983050847457625}","{""1"": 3.8983050847457627, ""2"": 3.9122598870056497, ""3"": 3.8898305084745763}",3.9211322477013404
2024200136,208,"{""21"": 3.611940298507463, ""22"": 3.626865671641791, ""23"": 3.338235294117647, ""24"": 3.6865671641791047, ""25"": 3.5522388059701493, ""26"": 3.742424242424242, ""27"": 3.7727272727272725, ""28"": 3.582089552238806, ""29"": 3.573529411764706, ""30"": 3.5441176470588234, ""35"": 3.5606060606060606, ""37"": 3.5671641791044775}","{""1"": 3.5256804214223003, ""2"": 3.6672094075079150, ""3"": 3.5638851198552691}",3.5364177893784918
2024202203,1266,"{""21"": 3.8392857142857144, ""22"": 3.8035714285714284, ""23"": 3.789473684210526, ""24"": 3.767857142857143, ""25"": 3.767857142857143, ""26"": 3.807017543859649, ""27"": 3.857142857142857, ""28"": 3.75, ""29"": 3.7857142857142856, ""30"": 3.8214285714285716, ""35"": 3.8214285714285716, ""37"": 3.7857142857142856}","{""1"": 3.8107769423558897, ""2"": 3.7899749373433584, ""3"": 3.8035714285714286}",3.9570624140997655
2024200137,683,"{""25"": 3.6923076923076923, ""26"": 3.6461538461538462, ""27"": 3.7846153846153846}","{""1"": 3.6461538461538461, ""2"": 3.7169230769230769, ""3"": 3.7519230769230769}",3.5531257142857143
2024202211,798,"{""21"": 3.7846153846153845, ""22"": 3.8153846153846156, ""23"": 3.707692307692308, ""24"": 3.7846153846153845, ""25"": 3.696969696969697, ""26"": 3.8153846153846156, ""27"": 3.8153846153846156, ""28"": 3.6307692307692307, ""29"": 3.707692307692308, ""30"": 3.7846153846153845, ""35"": 3.8615384615384616, ""37"": 3.7846153846153845}","{""1"": 3.7692307692307692, ""2"": 3.7486247086247086, ""3"": 3.8230769230769231}",2.35454700854700854
2024202198,922,"{""25"": 3.5500000000000000, ""26"": 3.5500000000000000, ""27"": 3.7166666666666667}","{""1"": 3.7031250000000000, ""2"": 3.6570833333333333, ""3"": 3.7578125000000000}",3.9161260947712418
2024202198,3040,"{""21"": 3.71875, ""22"": 3.671875, ""23"": 3.71875, ""24"": 3.71875, ""25"": 3.761904761904762, ""26"": 3.8095238095238093, ""27"": 3.7936507936507935, ""28"": 3.75, ""29"": 3.6984126984126986, ""30"": 3.7301587301587302, ""35"": 3.765625, ""37"": 3.75}","{""1"": 3.7031250000000000, ""2"": 3.7667658730158730, ""3"": 3.7578125000000000}",3.9234382640834111
2024200137,772,"{""21"": 3.6769230769230767, ""22"": 3.7846153846153845, ""23"": 3.476923076923077, ""24"": 3.707692307692308, ""25"": 3.75, ""26"": 3.765625, ""27"": 3.84375, ""28"": 3.753846153846154, ""29"": 3.6923076923076925, ""30"": 3.6307692307692307, ""35"": 3.75, ""37"": 3.753846153846154}","{""1"": 3.6461538461538461, ""2"": 3.7641826923076923, ""3"": 3.7519230769230769}",3.5562763553113553
2024202179,644,"{""21"": 3.8, ""22"": 3.7857142857142856, ""23"": 3.6142857142857143, ""24"": 3.757142857142857, ""25"": 3.8, ""26"": 3.8, ""27"": 3.7857142857142856, ""28"": 3.7285714285714286, ""29"": 3.757142857142857, ""30"": 3.7, ""35"": 3.8, ""37"": 3.7857142857142856}","{""1"": 3.7333333333333333, ""2"": 3.7742857142857143, ""3"": 3.7928571428571429}",3.9506623766623767
2024202180,949,"{""21"": 3.763888888888889, ""22"": 3.805555555555556, ""23"": 3.694444444444444, ""24"": 3.7777777777777777, ""25"": 3.694444444444444, ""26"": 3.75, ""27"": 3.763888888888889, ""28"": 3.736111111111111, ""29"": 3.819444444444444, ""30"": 3.763888888888889, ""35"": 3.805555555555556, ""37"": 3.805555555555556}","{""1"": 3.7546296296296296, ""2"": 3.7444444444444444, ""3"": 3.8055555555555556}",3.8968596376463043
2024200139,782,"{""21"": 3.029850746268657, ""22"": 3.2238805970149254, ""23"": 2.8955223880597014, ""24"": 3.1492537313432836, ""25"": 2.8823529411764706, ""26"": 3.1343283582089554, ""27"": 3.5303030303030303, ""28"": 3.3181818181818183, ""29"": 3.388059701492537, ""30"": 3.298507462686567, ""35"": 3.621212121212121, ""37"": 3.2205882352941178}","{""1"": 3.0497512437810945, ""2"": 3.2028839758427116, ""3"": 3.4209001782531194}",3.6178247127996382
2024202200,922,"{""25"": 3.7462686567164179, ""26"": 3.7761194029850746, ""27"": 3.7878787878787879}","{""1"": 3.7826086956521739, ""2"": 3.7808939492262010, ""3"": 3.8333333333333333}",3.9353955517006004
2024200140,1266,"{""25"": 3.4571428571428571, ""26"": 3.4000000000000000, ""27"": 3.4571428571428571}","{""1"": 3.6180555555555555, ""2"": 3.5545238095238095, ""3"": 3.8750000000000000}",3.641705291005291
2024200140,2825,"{""21"": 3.7083333333333335, ""22"": 3.75, ""23"": 3.3958333333333335, ""24"": 3.6666666666666665, ""25"": 3.8333333333333335, ""26"": 3.8125, ""27"": 3.8958333333333335, ""28"": 3.7916666666666665, ""29"": 3.6875, ""30"": 3.7291666666666665, ""35"": 3.8958333333333335, ""37"": 3.8541666666666665}","{""1"": 3.6180555555555555, ""2"": 3.8000000000000000, ""3"": 3.8750000000000000}",3.6580703703703704
2024202200,3040,"{""21"": 3.7971014492753623, ""22"": 3.8115942028985508, ""23"": 3.739130434782609, ""24"": 3.8260869565217392, ""25"": 3.8405797101449277, ""26"": 3.8115942028985508, ""27"": 3.8529411764705883, ""28"": 3.7681159420289854, ""29"": 3.7971014492753623, ""30"": 3.782608695652174, ""35"": 3.8260869565217392, ""37"": 3.8405797101449277}","{""1"": 3.7826086956521739, ""2"": 3.8198635976129582, ""3"": 3.8333333333333333}",3.9379935282597175
2024200141,1070,"{""21"": 3.7111111111111112, ""22"": 3.6666666666666665, ""23"": 3.3260869565217392, ""24"": 3.6739130434782608, ""25"": 3.7555555555555555, ""26"": 3.782608695652174, ""27"": 3.911111111111111, ""28"": 3.6666666666666665, ""29"": 3.7111111111111112, ""30"": 3.7111111111111112, ""35"": 3.7555555555555555, ""37"": 3.8}","{""1"": 3.5679549114331723, ""2"": 3.7579710144927536, ""3"": 3.7777777777777778}",3.5506635802469136
2024200123,905,"{""25"": 3.4912280701754386, ""26"": 3.5535714285714286, ""27"": 3.5892857142857143}","{""1"": 3.6764705882352941, ""2"": 3.6385817484888692, ""3"": 3.7058823529411765}",3.7932156459776893
2024202204,1181,"{""21"": 3.8727272727272726, ""22"": 3.8703703703703702, ""23"": 3.7818181818181817, ""24"": 3.8727272727272726, ""25"": 3.944444444444444, ""26"": 3.9454545454545453, ""27"": 3.944444444444444, ""28"": 3.925925925925926, ""29"": 3.8333333333333335, ""30"": 3.890909090909091, ""35"": 3.8703703703703702, ""37"": 3.9074074074074074}","{""1"": 3.8416386083052750, ""2"": 3.9265993265993266, ""3"": 3.8888888888888889}",3.9327067882528994
2024202206,905,"{""25"": 3.6785714285714286, ""26"": 3.7500000000000000, ""27"": 3.7678571428571429}","{""1"": 3.7929292929292929, ""2"": 3.7635281385281385, ""3"": 3.8409090909090909}",3.9144069700357024
2024202206,1519,"{""21"": 3.803030303030303, ""22"": 3.8333333333333335, ""23"": 3.742424242424242, ""24"": 3.8484848484848486, ""25"": 3.8333333333333335, ""26"": 3.8484848484848486, ""27"": 3.8636363636363638, ""28"": 3.7727272727272725, ""29"": 3.757575757575758, ""30"": 3.757575757575758, ""35"": 3.8484848484848486, ""37"": 3.8333333333333335}","{""1"": 3.7929292929292929, ""2"": 3.8333333333333333, ""3"": 3.8409090909090909}",3.9190606496893821
2024202208,430,"{""21"": 3.626865671641791, ""22"": 3.6417910447761193, ""23"": 3.537313432835821, ""24"": 3.716417910447761, ""25"": 3.4328358208955225, ""26"": 3.5223880597014925, ""27"": 3.656716417910448, ""28"": 3.6865671641791047, ""29"": 3.746268656716418, ""30"": 3.6417910447761193, ""35"": 3.671641791044776, ""37"": 3.611940298507463}","{""1"": 3.6019900497512438, ""2"": 3.6029850746268657, ""3"": 3.6417910447761194}",3.8966834588959962
2024200123,1519,"{""21"": 3.6911764705882355, ""22"": 3.764705882352941, ""23"": 3.573529411764706, ""24"": 3.7941176470588234, ""25"": 3.764705882352941, ""26"": 3.8208955223880596, ""27"": 3.8507462686567164, ""28"": 3.764705882352941, ""29"": 3.8088235294117645, ""30"": 3.676470588235294, ""35"": 3.661764705882353, ""37"": 3.75}","{""1"": 3.6764705882352941, ""2"": 3.7990342405618964, ""3"": 3.7058823529411765}",3.8039124787825578
2024202210,594,"{""21"": 3.7384615384615385, ""22"": 3.753846153846154, ""23"": 3.7384615384615385, ""24"": 3.7846153846153845, ""25"": 3.476923076923077, ""26"": 3.5846153846153848, ""27"": 3.6923076923076925, ""28"": 3.6769230769230767, ""29"": 3.7846153846153845, ""30"": 3.769230769230769, ""35"": 3.876923076923077, ""37"": 3.8}","{""1"": 3.7435897435897436, ""2"": 3.6430769230769231, ""3"": 3.8384615384615385}",3.9134546076146076
2024202236,882,"{""21"": 3.8225806451612905, ""22"": 3.8225806451612905, ""23"": 3.774193548387097, ""24"": 3.838709677419355, ""25"": 3.8524590163934427, ""26"": 3.8360655737704916, ""27"": 3.8852459016393444, ""28"": 3.806451612903226, ""29"": 3.806451612903226, ""30"": 3.806451612903226, ""35"": 3.8870967741935485, ""37"": 3.870967741935484}","{""1"": 3.8064516129032258, ""2"": 3.8437863564251719, ""3"": 3.8790322580645162}",3.9178875803769189
2024202214,533,"{""21"": 3.783333333333333, ""22"": 3.8, ""23"": 3.65, ""24"": 3.816666666666667, ""25"": 3.711864406779661, ""26"": 3.694915254237288, ""27"": 3.8135593220338984, ""28"": 3.783333333333333, ""29"": 3.783333333333333, ""30"": 3.683333333333333, ""35"": 3.8135593220338984, ""37"": 3.7966101694915255}","{""1"": 3.7444444444444444, ""2"": 3.7640677966101695, ""3"": 3.8050847457627119}",3.9461752829921228
2024202270,563,"{""21"": 3.6, ""22"": 3.554054054054054, ""23"": 3.3066666666666666, ""24"": 3.6266666666666665, ""25"": 3.466666666666667, ""26"": 3.6216216216216215, ""27"": 3.8266666666666667, ""28"": 3.7027027027027026, ""29"": 3.76, ""30"": 3.6266666666666665, ""35"": 3.6666666666666665, ""37"": 3.7466666666666666}","{""1"": 3.4869069069069069, ""2"": 3.6488648648648649, ""3"": 3.7066666666666667}",3.533534492387124
2024202275,1169,"{""21"": 3.6615384615384614, ""22"": 3.65625, ""23"": 3.3076923076923075, ""24"": 3.703125, ""25"": 3.7903225806451615, ""26"": 3.7142857142857144, ""27"": 3.8412698412698414, ""28"": 3.75, ""29"": 3.71875, ""30"": 3.5846153846153848, ""35"": 3.6875, ""37"": 3.6875}","{""1"": 3.5418269230769231, ""2"": 3.7598006272401434, ""3"": 3.6875000000000000}",3.7007096798250593
2024202282,430,"{""21"": 3.4328358208955225, ""22"": 3.4776119402985075, ""23"": 3.343283582089552, ""24"": 3.388059701492537, ""25"": 3.1044776119402986, ""26"": 3.298507462686567, ""27"": 3.6865671641791047, ""28"": 3.7313432835820897, ""29"": 3.462686567164179, ""30"": 3.5223880597014925, ""35"": 3.671641791044776, ""37"": 3.4776119402985075}","{""1"": 3.4179104477611940, ""2"": 3.4417910447761194, ""3"": 3.5746268656716418}",3.7242769630110318
2024202237,1168,"{""21"": 3.8, ""22"": 3.7666666666666666, ""23"": 3.6721311475409837, ""24"": 3.7868852459016393, ""25"": 3.7049180327868854, ""26"": 3.721311475409836, ""27"": 3.819672131147541, ""28"": 3.7868852459016393, ""29"": 3.737704918032787, ""30"": 3.721311475409836, ""35"": 3.8524590163934427, ""37"": 3.819672131147541}","{""1"": 3.7462659380692168, ""2"": 3.7639344262295082, ""3"": 3.8360655737704918}",3.9284012586163792
2024202284,400,"{""25"": 3.8823529411764706, ""26"": 3.9019607843137255, ""27"": 3.9019607843137255}","{""1"": 3.7435897435897436, ""2"": 3.8788838612368024, ""3"": 3.8444570135746607}",3.6327464856711916
2024202244,1266,"{""25"": 3.6842105263157895, ""26"": 3.6052631578947368, ""27"": 3.7105263157894737}","{""1"": 3.8333333333333334, ""2"": 3.7375000000000000, ""3"": 3.8750000000000000}",3.9528514739229025
2024202244,2825,"{""21"": 3.8541666666666665, ""22"": 3.8541666666666665, ""23"": 3.7916666666666665, ""24"": 3.875, ""25"": 3.9148936170212765, ""26"": 3.8936170212765955, ""27"": 3.9148936170212765, ""28"": 3.8125, ""29"": 3.8125, ""30"": 3.7708333333333335, ""35"": 3.8958333333333335, ""37"": 3.8541666666666665}","{""1"": 3.8333333333333334, ""2"": 3.8821808510638298, ""3"": 3.8750000000000000}",3.9624968639938245
2024202245,1181,"{""21"": 3.8, ""22"": 3.8444444444444446, ""23"": 3.760869565217391, ""24"": 3.7555555555555555, ""25"": 3.840909090909091, ""26"": 3.7954545454545454, ""27"": 3.8636363636363638, ""28"": 3.7111111111111112, ""29"": 3.8222222222222224, ""30"": 3.8222222222222224, ""35"": 3.888888888888889, ""37"": 3.869565217391304}","{""1"": 3.8017713365539452, ""2"": 3.7933333333333333, ""3"": 3.8792270531400966}",3.964955448201825
2024202543,543,"{""21"": 3.5289256198347108, ""22"": 3.5702479338842976, ""23"": 3.330578512396694, ""24"": 3.6115702479338845, ""25"": 3.6311475409836067, ""26"": 3.6721311475409837, ""27"": 3.760330578512397, ""28"": 3.71900826446281, ""29"": 3.6363636363636362, ""30"": 3.5785123966942147, ""35"": 3.520661157024793, ""37"": 3.628099173553719}","{""1"": 3.4765840220385675, ""2"": 3.6788375558867362, ""3"": 3.5743801652892562}",3.6432290817315454
